fii_name,property_name,state,area,date_process
BNFS11,AGÊNCIA VILA IPIRANGA,Estado: Rio Grande do Sul,"Área bruta locável: 506,29 m²",2024-11-09
BNFS11,AGÊNCIA PAROBÉ,Estado: Rio Grande do Sul,"Área bruta locável: 513,03 m²",2024-11-09
MGHT11,HOTEL VILA MADALENA,Estado: São Paulo,"Área bruta locável: 3.468,00 m²",2024-11-09
RCRB11,CONDOMÍNIO JATOBÁ,Estado: São Paulo,"Área bruta locável: 1.712,49 m²",2024-11-09
RCRB11,CANDELÁRIA CORPORATE,Estado: Rio de Janeiro,"Área bruta locável: 1.297,00 m²",2024-11-09
RCRB11,JK FINANCIAL CENTER,Estado: São Paulo,"Área bruta locável: 10.411,05 m²",2024-11-09
RCRB11,PARQUE CULTURAL PAULISTA,Estado: São Paulo,"Área bruta locável: 5.033,52 m²",2024-11-09
RCRB11,CONDOMÍNIO CONTINENTAL SQUARE FARIA LIMA,Estado: São Paulo,"Área bruta locável: 7.696,08 m²",2024-11-09
RCRB11,GIRASOL 555,Estado: São Paulo,"Área bruta locável: 4.114,34 m²",2024-11-09
RCRB11,PARQUE SANTOS,Estado: São Paulo,"Área bruta locável: 5.135,00 m²",2024-11-09
RCRB11,EDIFÍCIO INTERNACIONAL RIO,Estado: Rio de Janeiro,"Área bruta locável: 1.480,00 m²",2024-11-09
RCRB11,BRAVO! PAULISTA,Estado: São Paulo,"Área bruta locável: 5.847,54 m²",2024-11-09
BPML11,SHOPPING ILHA PLAZA,Estado: Rio de Janeiro,"Área bruta locável: 14.172,00 m²",2024-11-09
BPML11,SHOPPING CASA & GOURMET,Estado: Rio de Janeiro,"Área bruta locável: 7.137,00 m²",2024-11-09
BPML11,SHOPPING LONDRINA NORTE,Estado: Paraná,"Área bruta locável: 32.992,00 m²",2024-11-09
BPML11,OSASCO PLAZA SHOPPING,Estado: São Paulo,"Área bruta locável: 5.482,00 m²",2024-11-09
BPML11,SHOPPING CAPIM DOURADO,Estado: Tocantins,"Área bruta locável: 14.630,00 m²",2024-11-09
BPML11,SHOPPING CONTAGEM,Estado: Minas Gerais,"Área bruta locável: 29.701,00 m²",2024-11-09
BPML11,SHOPPING PLAZA MACAÉ,Estado: Rio de Janeiro,"Área bruta locável: 14.751,00 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO JOAQUIM FLORIANO,Estado: São Paulo,"Área bruta locável: 683,97 m²",2024-11-09
BBRC11,AGÊNCIA AV. FRANCISCO MORATO,Estado: São Paulo,"Área bruta locável: 893,23 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO NOVA FARIA LIMA,Estado: São Paulo,"Área bruta locável: 601,63 m²",2024-11-09
BBRC11,AGÊNCIA AV. SANTO AMARO,Estado: São Paulo,"Área bruta locável: 1.185,27 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO SANTO AMARO,Estado: São Paulo,"Área bruta locável: 593,00 m²",2024-11-09
BBRC11,AGÊNCIA DEMARCHI,Estado: São Paulo,"Área bruta locável: 691,63 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO VILA ESPERANÇA,Estado: São Paulo,"Área bruta locável: 583,13 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO AV. PORTUGAL,Estado: São Paulo,"Área bruta locável: 657,94 m²",2024-11-09
BBRC11,AGÊNCIA IMPERATRIZ LEOPOLDINA,Estado: São Paulo,"Área bruta locável: 1.003,04 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO BERRINI,Estado: São Paulo,"Área bruta locável: 787,53 m²",2024-11-09
BBRC11,AGÊNCIA PAES DE BARROS,Estado: São Paulo,"Área bruta locável: 819,72 m²",2024-11-09
BBRC11,AGÊNCIA PARQUE DA ACLIMAÇÃO,Estado: São Paulo,"Área bruta locável: 839,35 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO BUTANTÃ,Estado: São Paulo,"Área bruta locável: 741,56 m²",2024-11-09
BBRC11,AGÊNCIA PEDRO PINHO,Estado: São Paulo,"Área bruta locável: 953,20 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO CAMBUÍ,Estado: São Paulo,"Área bruta locável: 498,00 m²",2024-11-09
BBRC11,AGÊNCIA PQ. BOTURUSSU,Estado: São Paulo,"Área bruta locável: 775,41 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO ESTADOS UNIDOS,Estado: São Paulo,"Área bruta locável: 582,92 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO INDIANÓPOLIS,Estado: São Paulo,"Área bruta locável: 674,39 m²",2024-11-09
BBRC11,AGÊNCIA ESTILO JARDIM PAULISTA,Estado: São Paulo,"Área bruta locável: 624,00 m²",2024-11-09
BBRC11,AGÊNCIA PQ. ACLIMAÇÃO,Estado: São Paulo,"Área bruta locável: 839,00 m²",2024-11-09
RBED11,CAMPUS PITÁGORAS,Estado: Maranhão,"Área bruta locável: 24.286,83 m²",2024-11-09
RBED11,CAMPUS PITÁGORAS TIMBIRAS BELO HORIZONTE,Estado: Minas Gerais,"Área bruta locável: 5.940,00 m²",2024-11-09
RBED11,CAMPUS PITÁGORAS BETIM,Estado: Minas Gerais,"Área bruta locável: 24.483,00 m²",2024-11-09
RBED11,CAMPUS UNIC,Estado: Mato Grosso,"Área bruta locável: 15.659,20 m²",2024-11-09
RBED11,CAMPUS SANTO ANDRÉ,Estado: São Paulo,"Área bruta locável: 7.722,00 m²",2024-11-09
RBED11,CAMPUS CONSOLAÇÃO,Estado: São Paulo,"Área bruta locável: 587,00 m²",2024-11-09
RBED11,ANHANGUERA SÃO BERNARDO DO CAMPO,Estado: São Paulo,"Área bruta locável: 23.771,00 m²",2024-11-09
KORE11,CENTRO EMPRESARIAL BOTAFOGO,Estado: Rio de Janeiro,"Área bruta locável: 23.440,00 m²",2024-11-09
KORE11,ALAMEDA SANTOS,Estado: São Paulo,"Área bruta locável: 6.468,00 m²",2024-11-09
KORE11,MORUMBI OFFICE TOWER,Estado: São Paulo,"Área bruta locável: 18.479,00 m²",2024-11-09
KORE11,CORPORATE PLAZA,Estado: São Paulo,"Área bruta locável: 10.489,00 m²",2024-11-09
OURE11,CONDOMÍNIO BANDEIRA PAULICEIA,Estado: São Paulo,"Área bruta locável: 57,00 m²",2024-11-09
OURE11,CONDOMÍNIO MASSIMO PARQUE DA MOOCA,Estado: São Paulo,"Área bruta locável: 1.051,00 m²",2024-11-09
OURE11,ALPHA HOUSES I,Estado: São Paulo,"Área bruta locável: 2.409,00 m²",2024-11-09
OURE11,EDIFÍCIO GIBRAN,Estado: Mato Grosso do Sul,"Área bruta locável: 3.931,00 m²",2024-11-09
OURE11,LOJA IPANEMA,Estado: Rio de Janeiro,"Área bruta locável: 49,00 m²",2024-11-09
OURE11,IMÓVEIS BARRA DA TIJUCA,Estado: Rio de Janeiro,"Área bruta locável: 4.414,00 m²",2024-11-09
BROF11,PASSEIO CORPORATE,Estado: Rio de Janeiro,"Área bruta locável: 82.859,37 m²",2024-11-09
BROF11,EDIFÍCIO ÁGUAS CLARAS,Estado: Minas Gerais,"Área bruta locável: 8.932,00 m²",2024-11-09
BROF11,EDIFÍCIO E-TOWER,Estado: São Paulo,"Área bruta locável: 28.260,00 m²",2024-11-09
FIGS11,PRQ SHOPPING MAIA,Estado: São Paulo,"Área bruta locável: 33.500,00 m²",2024-11-09
FIGS11,BONSUCESSO SHOPPING,Estado: São Paulo,"Área bruta locável: 27.900,00 m²",2024-11-09
KNHF11,"SÃO LUIZ (TORRES I, II E III)",Estado: São Paulo,"Área bruta locável: 15.083,00 m²",2024-11-09
KNHF11,HL FARIA LIMA,Estado: São Paulo,"Área bruta locável: 3.163,00 m²",2024-11-09
XPCM11,THE CORPORATE,Estado: Rio de Janeiro,"Área bruta locável: 19.664,23 m²",2024-11-09
VSHO11,SHOPPING VALINHOS,Estado: São Paulo,"Área bruta locável: 15.100,00 m²",2024-11-09
VSHO11,SHOPPING HORTOLÂNDIA,Estado: São Paulo,"Área bruta locável: 19.100,00 m²",2024-11-09
VSHO11,SHOPPING BAY MARKET,Estado: Rio de Janeiro,"Área bruta locável: 11.700,00 m²",2024-11-09
NVHO11,HOSPITAL SÃO LUIZ,Estado: São Paulo,"Área bruta locável: 30.359,18 m²",2024-11-09
ZAVI11,ALVOAR,Estado: Minas Gerais,"Área bruta locável: 35.127,93 m²",2024-11-09
ZAVI11,NISSEI,Estado: Paraná,"Área bruta locável: 15.993,45 m²",2024-11-09
ZAVI11,SERRA,Estado: Espírito Santo,"Área bruta locável: 7.748,64 m²",2024-11-09
ZAVI11,SOUZA CRUZ,Estado: Rio Grande do Sul,"Área bruta locável: 3.515,77 m²",2024-11-09
ZAVI11,COPOBRÁS,Estado: São Paulo,"Área bruta locável: 11.548,35 m²",2024-11-09
ZAVI11,MEDABIL,Estado: Rio Grande do Sul,"Área bruta locável: 31.648,86 m²",2024-11-09
ZAVI11,TABAPUÃ,Estado: São Paulo,"Área bruta locável: 7.032,15 m²",2024-11-09
ZAVI11,SANTA LUZIA,Estado: São Paulo,"Área bruta locável: 892,64 m²",2024-11-09
ZAVI11,SJC 1 E 2,Estado: São Paulo,"Área bruta locável: 1.621,47 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 116,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 71,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 280,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 280,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 240,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 220,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 217,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 207,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 196,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 190,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 189,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 184,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 184,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 178,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 175,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 173,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 172,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 170,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 170,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 169,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 161,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 159,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 155,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 155,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 155,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 153,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 153,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 150,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 150,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 150,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 149,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 148,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 148,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 146,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 146,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 145,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 145,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 143,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 143,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 142,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 141,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 140,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 140,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 140,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 137,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 137,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 137,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 136,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 135,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 135,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 135,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 135,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 134,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 134,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 134,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 134,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 134,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 133,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 130,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 130,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 130,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 130,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 130,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: São Paulo,"Área bruta locável: 130,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 130,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 129,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 129,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 126,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 126,00 m²",2024-11-09
LFTT11,APARTAMENTO RESIDENCIAL,Estado: Rio de Janeiro,"Área bruta locável: 126,00 m²",2024-11-09
HOFC11,EDIFÍCIO CORPORATE ALAMEDAS,Estado: São Paulo,"Área bruta locável: 2.474,00 m²",2024-11-09
HOFC11,EDIFÍCIO RACHID SALIBA,Estado: São Paulo,"Área bruta locável: 12.358,20 m²",2024-11-09
HOFC11,EDIFÍCIO BIRMANN 20,Estado: São Paulo,"Área bruta locável: 18.075,85 m²",2024-11-09
HOFC11,EDIFÍCIO MORUMBI,Estado: São Paulo,"Área bruta locável: 9.782,00 m²",2024-11-09
SEQR11,MADUREIRA,Estado: Rio de Janeiro,"Área bruta locável: 12.201,00 m²",2024-11-09
SEQR11,MAGNA SAP,Estado: Rio Grande do Sul,"Área bruta locável: 11.818,00 m²",2024-11-09
SEQR11,JANDIRA,Estado: São Paulo,"Área bruta locável: 10.329,00 m²",2024-11-09
SEQR11,LOJA HABITARTE VERDE,Estado: São Paulo,"Área bruta locável: 3.416,00 m²",2024-11-09
SEQR11,PENHA,Estado: Rio de Janeiro,"Área bruta locável: 4.083,00 m²",2024-11-09
FVPQ11,SHOPPING VIA PARQUE,Estado: Rio de Janeiro,"Área bruta locável: 56.478,00 m²",2024-11-09
HCRI11,HOSPITAL DA CRIANÇA,Estado: São Paulo,"Área bruta locável: 5.518,20 m²",2024-11-09
VCRR11,ATMOSFERA VILA MARIANA,Estado: São Paulo,"Área bruta locável: 3.412,32 m²",2024-11-09
VCRR11,HIGHLINE ICONYC,Estado: São Paulo,"Área bruta locável: 5.828,00 m²",2024-11-09
VCRR11,CYRELA FOR YOU,Estado: São Paulo,"Área bruta locável: 1.438,00 m²",2024-11-09
VCRR11,CYRELA ON THE PARC,Estado: São Paulo,"Área bruta locável: 1.494,00 m²",2024-11-09
EURO11,CENTRO DE DIAGNÓSTICOS RIO DE JANEIRO - 1,Estado: Rio de Janeiro,"Área bruta locável: 1.995,10 m²",2024-11-09
EURO11,CDA 1 - MÓDULOS 1/2/3/4,Estado: São Paulo,"Área bruta locável: 23.684,63 m²",2024-11-09
EURO11,CENTRO DE DIAGNÓSTICOS RIO DE JANEIRO - 2,Estado: Rio de Janeiro,"Área bruta locável: 4.409,51 m²",2024-11-09
EURO11,CDA 2,Estado: São Paulo,"Área bruta locável: 1.929,40 m²",2024-11-09
EURO11,LABORATÓRIO TESTE DE ELEVADORES,Estado: São Paulo,"Área bruta locável: 3.298,00 m²",2024-11-09
EURO11,CDA 3,Estado: São Paulo,"Área bruta locável: 1.497,00 m²",2024-11-09
MAXR11,LOJA DE BELÉM,Estado: Pará,"Área bruta locável: 8.741,00 m²",2024-11-09
MAXR11,LOJA DE NILÓPOLIS,Estado: Rio de Janeiro,"Área bruta locável: 3.375,00 m²",2024-11-09
MAXR11,LOJA DE BRASÍLIA,Estado: Distrito Federal,"Área bruta locável: 3.618,19 m²",2024-11-09
MAXR11,LOJA DE TAGUATINGA,Estado: Distrito Federal,"Área bruta locável: 8.798,60 m²",2024-11-09
MAXR11,LOJA DE JOÃO PESSOA,Estado: Paraíba,"Área bruta locável: 10.532,00 m²",2024-11-09
MAXR11,LOJA DE VITÓRIA,Estado: Espírito Santo,"Área bruta locável: 8.080,00 m²",2024-11-09
MAXR11,LOJA DE MACEIÓ,Estado: Alagoas,"Área bruta locável: 7.244,00 m²",2024-11-09
MAXR11,LOJA MANAUS,Estado: Amazonas,"Área bruta locável: 8.305,00 m²",2024-11-09
MAXR11,CURSINHO TAGUATINGA,Estado: Distrito Federal,"Área bruta locável: 1.662,00 m²",2024-11-09
BPRP11,AURORA ALIMENTOS,Estado: São Paulo,"Área bruta locável: 23.257,31 m²",2024-11-09
SNLG11,SUPERMARKET,Estado: Rio de Janeiro,"Área bruta locável: 17.244,00 m²",2024-11-09
SNLG11,CERATTI,Estado: São Paulo,"Área bruta locável: 13.851,00 m²",2024-11-09
SNLG11,MAGNA,Estado: São Paulo,"Área bruta locável: 13.734,00 m²",2024-11-09
SNLG11,AMBEV SANTA LUZIA,Estado: Minas Gerais,"Área bruta locável: 16.120,00 m²",2024-11-09
SNLG11,VW MAN,Estado: Rio de Janeiro,"Área bruta locável: 23.867,00 m²",2024-11-09
SNLG11,PIRITUBA,Estado: São Paulo,"Área bruta locável: 8.100,00 m²",2024-11-09
PQDP11,SHOPPING PARQUE DOM PEDRO,Estado: São Paulo,"Área bruta locável: 126.200,00 m²",2024-11-09
OULG11,GALPÃO BRASKEM,Estado: Rio de Janeiro,"Área bruta locável: 49.603,00 m²",2024-11-09
OULG11,IMÓVEL JUIZ DE FORA,Estado: Minas Gerais,"Área bruta locável: 31.400,00 m²",2024-11-09
FLMA11,CONTINENTAL SQUARE,Estado: São Paulo,"Área bruta locável: 7.874,00 m²",2024-11-09
FLMA11,HOTEL PULLMAN,Estado: São Paulo,"Área bruta locável: 11.399,00 m²",2024-11-09
RBLG11,ATIVO YAZAKI,Estado: Pernambuco,"Área bruta locável: 19.583,00 m²",2024-11-09
RBLG11,SORTEQ PARAUAPEBAS,Estado: Pará,"Área bruta locável: 15.865,00 m²",2024-11-09
VGRI11,EDIFÍCIO CIDADE JARDIM,Estado: São Paulo,"Área bruta locável: 7.458,00 m²",2024-11-09
VGRI11,EDIFÍCIO BRAZILIAN FINANCIAL CENTER,Estado: São Paulo,"Área bruta locável: 10.879,00 m²",2024-11-09
VGRI11,EDIFÍCIO BM 336,Estado: Rio de Janeiro,"Área bruta locável: 2.409,00 m²",2024-11-09
VGRI11,EDIFÍCIO VOLKSWAGEN,Estado: São Paulo,"Área bruta locável: 12.560,00 m²",2024-11-09
VGRI11,EDIFÍCIO BURITY,Estado: São Paulo,"Área bruta locável: 10.550,00 m²",2024-11-09
VGRI11,EDIFÍCIO TRANSATLÂNTICO,Estado: São Paulo,"Área bruta locável: 4.565,00 m²",2024-11-09
RBRD11,LOJA LEADER,Estado: Rio de Janeiro,"Área bruta locável: 3.845,00 m²",2024-11-09
RBRD11,CERVEJARIA AMBEV,Estado: Minas Gerais,"Área bruta locável: 6.884,00 m²",2024-11-09
RBRD11,LOJA LEADER,Estado: Rio Grande do Norte,"Área bruta locável: 3.683,00 m²",2024-11-09
RBRD11,AMPLA,Estado: Rio de Janeiro,"Área bruta locável: 12.420,00 m²",2024-11-09
NSLU11,HOSPITAL NOSSA SENHORA DE LOURDES,Estado: São Paulo,"Área bruta locável: 23.523,27 m²",2024-11-09
CNES11,CENTRO EMPRESARIAL DE SÃO PAULO,Estado: São Paulo,"Área bruta locável: 64.480,00 m²",2024-11-09
RELG11,FORMA BENS EXTREMA,Estado: Minas Gerais,"Área bruta locável: 11.371,00 m²",2024-11-09
RELG11,NEW SPACE - COTIA,Estado: São Paulo,"Área bruta locável: 18.077,77 m²",2024-11-09
RELG11,LOG CAMAÇARI,Estado: Bahia,"Área bruta locável: 47.441,41 m²",2024-11-09
RELG11,REC LOG QUEIMADOS,Estado: Rio de Janeiro,"Área bruta locável: 12.335,00 m²",2024-11-09
RELG11,REC LOG CONTAGEM,Estado: Minas Gerais,"Área bruta locável: 8.080,00 m²",2024-11-09
RNGO11,EDIFÍCIO PADAUIRI,Estado: São Paulo,"Área bruta locável: 17.735,81 m²",2024-11-09
RNGO11,EDIFÍCIO DEMINI,Estado: São Paulo,"Área bruta locável: 17.759,59 m²",2024-11-09
HGBL11,CONDOMÍNIO LOGÍSTICO INDUSTRIAL SALTO,Estado: São Paulo,"Área bruta locável: 31.400,00 m²",2024-11-09
HGBL11,PARQUE ANHANGUERA,Estado: São Paulo,"Área bruta locável: 64.936,24 m²",2024-11-09
BLCA11,EDIFÍCIO PÁTIO VICTOR MALZONI,Estado: São Paulo,"Área bruta locável: 26.979,00 m²",2024-11-09
LASC11,SHOPPING BOULEVARD CAMPOS,Estado: Rio de Janeiro,"Área bruta locável: 27.447,00 m²",2024-11-09
LASC11,PARQUE SHOPPING BELÉM,Estado: Pará,"Área bruta locável: 33.972,00 m²",2024-11-09
CXCE11B,CEDAE,Estado: Rio de Janeiro,"Área bruta locável: 19.938,00 m²",2024-11-09
GTLG11,DISTRIBUTION CENTER BARUERI,Estado: São Paulo,"Área bruta locável: 90.484,00 m²",2024-11-09
GTLG11,DISTRIBUTION CENTER CAJAMAR,Estado: São Paulo,"Área bruta locável: 102.708,00 m²",2024-11-09
GTLG11,DISTRIBUTION CENTER RODOANEL,Estado: São Paulo,"Área bruta locável: 77.587,00 m²",2024-11-09
GTLG11,CENTRO LOGÍSTICO EMBU,Estado: São Paulo,"Área bruta locável: 66.521,00 m²",2024-11-09
CXCE11,CEDAE,Estado: Rio de Janeiro,"Área bruta locável: 19.938,00 m²",2024-11-09
BMLC11,TORRE RIO SUL,Estado: Rio de Janeiro,"Área bruta locável: 5.859,00 m²",2024-11-09
CEOC11,EDIFÍCIO CORPORATE EXECUTIVE OFFICES,Estado: Rio de Janeiro,"Área bruta locável: 11.942,00 m²",2024-11-09
INRD11,RESIDENCIAL LUGGO ECOVILLE,Estado: Paraná,"Área bruta locável: 4.393,84 m²",2024-11-09
INRD11,RESIDENCIAL LUGGO CENARIUM,Estado: São Paulo,"Área bruta locável: 5.068,80 m²",2024-11-09
INRD11,RESIDENCIAL LUGGO LINDÓIA,Estado: Paraná,"Área bruta locável: 5.992,96 m²",2024-11-09
INRD11,RESIDENCIAL LUGGO CIPRESTE,Estado: Minas Gerais,"Área bruta locável: 4.854,60 m²",2024-11-09
INRD11,LUGGO INTER RESIDENCE,Estado: Minas Gerais,"Área bruta locável: 1.605,50 m²",2024-11-09
RBOP11,EDIFÍCIO VICENTE DE ARAÚJO,Estado: Minas Gerais,"Área bruta locável: 14.273,00 m²",2024-11-09
RBOP11,LOJA - EDIFÍCIO MANHATTHAN TOWER,Estado: Rio de Janeiro,"Área bruta locável: 748,00 m²",2024-11-09
FIIP11B,DANFOSS,Estado: São Paulo,"Área bruta locável: 10.800,00 m²",2024-11-09
FIIP11B,CERVEJARIA AMBEV,Estado: Paraná,"Área bruta locável: 9.700,00 m²",2024-11-09
FIIP11B,PERNAMBUCANAS,Estado: Rio de Janeiro,"Área bruta locável: 2.900,00 m²",2024-11-09
FIIP11B,BARRY CALLEBAUT,Estado: Bahia,"Área bruta locável: 9.800,00 m²",2024-11-09
